query,name,google_id,place_id,location_link,reviews_link,reviews_per_score,reviews,rating,review_id,author_link,author_title,author_id,author_image,review_text,review_img_url,review_img_urls,owner_answer,owner_answer_timestamp,owner_answer_timestamp_datetime_utc,review_link,review_rating,review_timestamp,review_datetime_utc,review_likes,reviews_id
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChdDSUhNMG9nS0VJQ0FnSUNoNXV2ZGp3RRAB,https://www.google.com/maps/contrib/110718427434150265629?hl=en-US,Sofia Mo,110718427434150265629,https://lh3.googleusercontent.com/a/AGNmyxZO8YlbF9-859sLrCjFIIKkz0LjMUlvT1PSN7Ev=s120-c-c0x00000000-cc-rp-mo-br100,"Very beautiful park. Have a great play ground, there is a big wood pirate boat which the kids can have a lot of fun inside, especially the slides are really great. The breach have many families enjoying the breeze, kid’s building sandcastles",https://lh5.googleusercontent.com/p/AF1QipMh8pMAUTzDmD7nVM4jzuk2hW2QV988RfrKPDBp,"https://lh5.googleusercontent.com/p/AF1QipMh8pMAUTzDmD7nVM4jzuk2hW2QV988RfrKPDBp, https://lh5.googleusercontent.com/p/AF1QipO9BhTpHvKHOJzmt6dPLaJuz7wBsF3cKCEKtdJr, https://lh5.googleusercontent.com/p/AF1QipP5ECuUkmENWY8qc4Sr39lD81lWCm26AK-gQjgu, https://lh5.googleusercontent.com/p/AF1QipMtVnn684JYf7OFxIiKwXlrwG2Z51fSKOwBDkOP, https://lh5.googleusercontent.com/p/AF1QipMLZKVEoeggwE2d8VntOXiZ9bRV5TWlli1ZzzQu, https://lh5.googleusercontent.com/p/AF1QipPa5EppMjypiJU9x6jqm2znAhPoB42lVqiEdf-2, https://lh5.googleusercontent.com/p/AF1QipPyEEZvr2gGht_VX2Rt_6rEGBSsKP4afyajqqMZ",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNoNXV2ZGp3RRAB!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICh5uvdjwE%7CCgwI3qacoAYQ6N7zxAM%7C?hl=en-US,5,1678185310,03/07/2023 10:35:10,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSURPMTg3Z1dREAE,https://www.google.com/maps/contrib/112778844567394019110?hl=en-US,valerian “Val” anderouard,112778844567394019110,https://lh3.googleusercontent.com/a-/ACB-R5SopCPB6AS5VEIRqqbyIvoRdbBRfEeqlPPrwHBcfw=s120-c-c0x00000000-cc-rp-mo-ba6-br100,"Nice, clean park with a dog run as well. A bit further down is the sea with a nice walkway to see the sights with a few chill fishing spots. Calm, relaxed, communal environment",https://lh5.googleusercontent.com/p/AF1QipPefgSHXdE6oRz1EA6BRQW1Us4-JiZl1XbL9V80,"https://lh5.googleusercontent.com/p/AF1QipPefgSHXdE6oRz1EA6BRQW1Us4-JiZl1XbL9V80, https://lh5.googleusercontent.com/p/AF1QipPPAo1UjzgzeQ0X3oAJbyJKNWJQkBohndIgDtTZ, https://lh5.googleusercontent.com/p/AF1QipMqHmqncRJbSrbjC2SAMq_PArfLCq0bWHGZvLG9",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPMTg3Z1dREAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgIDO187gWQ%7CCgsI69fKlgYQgI3JAg%7C?hl=en-US,5,1657973739,07/16/2022 12:15:39,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSUNPNUlPa0x3EAE,https://www.google.com/maps/contrib/110518855728692358654?hl=en-US,jimmy lee,110518855728692358654,https://lh3.googleusercontent.com/a-/ACB-R5Rwg3SZra8oMA5hbsqXJYof4ee_wUxv0EA6m5tz9OQ=s120-c-c0x00000000-cc-rp-mo-ba5-br100,"Located at the extreme north of Singapore lie Sembawang Park and its beach. It is quiet and tranquil here on weekdays. There are people who go fishing, swimming, kayaking, jogging, cycling or just having a family picnic here. There is a public toilet with shower facilities near the beach too. There are many BBQ pits with tables and seats as well. The water at the beach is very clean and clear during high tide and you can see many small fishes at the jetty. You can get there by bus 882 from the bus stop opposite of the Sembawang mrt station.",https://lh5.googleusercontent.com/p/AF1QipNpQQoB5RJ2ygIpxkHTzAsD45Un-mR1pQ9kSi0f,"https://lh5.googleusercontent.com/p/AF1QipNpQQoB5RJ2ygIpxkHTzAsD45Un-mR1pQ9kSi0f, https://lh5.googleusercontent.com/p/AF1QipN8lWIWUvTKMujhZ9Lg2oz0gfX-yEPpwGrVfaUr, https://lh5.googleusercontent.com/p/AF1QipMuf_fSf-s-O5OOKNE8BYkBPaHZ0JSKgwPwClOw, https://lh5.googleusercontent.com/p/AF1QipPq9hnqkcY-oqpkwXluIpVj9D0HaEhlyrzyXaPZ, https://lh5.googleusercontent.com/p/AF1QipMmtjIR5nZbfZBRqZdnla9FBucJJuyhx_0tiF8f, https://lh5.googleusercontent.com/p/AF1QipO8uELqAI8c4CPmvkB_1S-2nf6PrFXe9t7FI08L, https://lh5.googleusercontent.com/p/AF1QipPeEJG-RoFFTZq6VPzVBZnWxeibKracTCIhnq_j, https://lh5.googleusercontent.com/p/AF1QipPPPBPksSqRiLNkY7bHLuospj8W8Kbfbc41wcQE, https://lh5.googleusercontent.com/p/AF1QipMaTz7htST2TKGfDsi25AGTvpksBEWzJwtxcQ4d, https://lh5.googleusercontent.com/p/AF1QipNbTHN10NVOy4aEz3P4Uxy1DViiKuNowM7AshtV, https://lh5.googleusercontent.com/p/AF1QipNKrMNR2xfishibxWOZdgEBxfLefqcdvYEeBLdF, https://lh5.googleusercontent.com/p/AF1QipNbQ5kg_Hv49LbOIZbYQ-4TuiMfHvopcMn69A2Q, https://lh5.googleusercontent.com/p/AF1QipO9_1Csd8TLjB1njE_2aHcTeMoJvZxBvV_14qyg, https://lh5.googleusercontent.com/p/AF1QipPdnWDtpkqWPZgz1IUrr9tGLJE2o0zj05a--FvB, https://lh5.googleusercontent.com/p/AF1QipNjP454azlYYG82ahspB4s2RDV50gyvXO2JbrDl, https://lh5.googleusercontent.com/p/AF1QipMXchjIcf8rDqZMhiQZAA4XclqoHcxcsDDHq3n5, https://lh5.googleusercontent.com/p/AF1QipP1rCS4Bx65vEcbQCiGxahfdgjmANg-pnonF9vW, https://lh5.googleusercontent.com/p/AF1QipPquE9mFgd7UlzATOMLmHFXweBR5Y5xDxHMq1ib, https://lh5.googleusercontent.com/p/AF1QipMbm0TMDXIMdwgZ8t_RdtvzlhnckrwlOuow4zV-, https://lh5.googleusercontent.com/p/AF1QipPj1KojUrlvJjR1qIaFfj4NRipeQ2967rCwsjU0",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNPNUlPa0x3EAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICO5IOkLw%7CCgwIoZXilAYQqNfVugM%7C?hl=en-US,5,1654164129,06/02/2022 10:02:09,8,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChdDSUhNMG9nS0VJQ0FnSUNXa3JLV21RRRAB,https://www.google.com/maps/contrib/110768539726267533277?hl=en-US,indri rizkina hapsari,110768539726267533277,https://lh3.googleusercontent.com/a-/ACB-R5QoDapBQx00IccXeoDjj1vsMVjqJm4XIt1-uEf6nN0=s120-c-c0x00000000-cc-rp-mo-ba3-br100,A nice park by the beach. There are some bbq pits. The toilet has shower. There’s also a playground for kids. Nice place to catch sunset.,https://lh5.googleusercontent.com/p/AF1QipMEo26bmogvVbGB9hMQZFwZ--b7C3IT-lsmYmzF,"https://lh5.googleusercontent.com/p/AF1QipMEo26bmogvVbGB9hMQZFwZ--b7C3IT-lsmYmzF, https://lh5.googleusercontent.com/p/AF1QipNrMM98svBqIbNReYGnkNO4furH5H9ud1xez2mS, https://lh5.googleusercontent.com/p/AF1QipNStPZ49Uw5Gfslj0lDkCKTHzDIUQ0P8pynUKk2, https://lh5.googleusercontent.com/p/AF1QipNzhtfwV7zYYqivjtnetABjHRZnVPQsKVPOBK7i",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNXa3JLV21RRRAB!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICWkrKWmQE%7CCgwI-_HSkAYQ8If0qwI%7C?hl=en-US,5,1645525243,02/22/2022 10:20:43,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSUNXbWQyVERnEAE,https://www.google.com/maps/contrib/110202022490820227398?hl=en-US,Ally Cloud,110202022490820227398,https://lh3.googleusercontent.com/a-/ACB-R5Sn2q9Izt7xzq-XVqDiC8PcszzN5oY7vR5P8xDb=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"Nice Park to just walk, a bit small but the different landscape was interesting.  Not easy to get to without car, I think there is a bus that gets here but not sure which one.",https://lh5.googleusercontent.com/p/AF1QipMRVaHuy9fFmKt7mf9MBhdnC-WpLKTkH3bOr3Le,"https://lh5.googleusercontent.com/p/AF1QipMRVaHuy9fFmKt7mf9MBhdnC-WpLKTkH3bOr3Le, https://lh5.googleusercontent.com/p/AF1QipOYD8b3wCAru_JXbVorVyQYRL7o603UxwxezPt4, https://lh5.googleusercontent.com/p/AF1QipOoqp6MONvZdbBxZtmH-_gsEorN1E7kBO6mq7E-",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNXbWQyVERnEAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICWmd2TDg%7CCgwI1p78kAYQ2K7I0gI%7C?hl=en-US,5,1646202710,03/02/2022 06:31:50,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSUN1MUtfZ05REAE,https://www.google.com/maps/contrib/104933098375491413115?hl=en-US,Noor Haida Gulam Hussein,104933098375491413115,https://lh3.googleusercontent.com/a/AGNmyxYw7ORzJCBawt4ZRdqxyNvNApdd9BzxeYLGqi7D=s120-c-c0x00000000-cc-rp-mo-ba3-br100,Nice place to take a stroll.. but i think the water is still not suitable for swimming. It reeks oil and other pollutants. The park is cleans and give a nice colonial feeling.,https://lh5.googleusercontent.com/p/AF1QipNeDm-brZZIiIIqdHwQjVU0ZI_OcBrvZsyEoDBO,https://lh5.googleusercontent.com/p/AF1QipNeDm-brZZIiIIqdHwQjVU0ZI_OcBrvZsyEoDBO,,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1MUtfZ05REAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICu1K_gNQ%7CCgwIyODnlgYQ4JjqiwE%7C?hl=en-US,4,1658449992,07/22/2022 00:33:12,0,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSUNtNXVIckdREAE,https://www.google.com/maps/contrib/107413852001563893356?hl=en-US,Song Play,107413852001563893356,https://lh3.googleusercontent.com/a-/ACB-R5Rp7z3ZnvytSEHuOMB2kBtpdxMq6_gDqkMNg--Sag=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"It is a nice and peaceful place full of greenery and a great place to spend the weekends relaxing. They have shelters which is very convenient espcially when raining. You can even stroll on the beaches to look at the beautiful scenery. Nice place to go for a stroll, excercise or jog. They have a place for us to excersise, a playground to play at and BBQ pit for friends and families gathering. The park is very scenic and refreshing.

VERY RECOMMENDED.",https://lh5.googleusercontent.com/p/AF1QipNkAX8xd1wgM7uFkZO8e7AB9r0fnz3IB5HzxICw,"https://lh5.googleusercontent.com/p/AF1QipNkAX8xd1wgM7uFkZO8e7AB9r0fnz3IB5HzxICw, https://lh5.googleusercontent.com/p/AF1QipMsJFho4EDlqqbNZRzoLl-3waill6g8xKpO2Voo, https://lh5.googleusercontent.com/p/AF1QipO5zT0zN6XkFtyTZujB7xqqIh2lyNvYKYM146uY",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtNXVIckdREAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICm5uHrGQ%7CCgsIp5KnjgYQqLyLNQ%7C?hl=en-US,5,1640614181,12/27/2021 14:09:41,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSUNCN0lIYWZ3EAE,https://www.google.com/maps/contrib/108141325047941728078?hl=en-US,Wang Huiyuan,108141325047941728078,https://lh3.googleusercontent.com/a/AGNmyxZlyzPmwvq59SwQstjqTB1d27jfeTaMfuRpzVaC=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"Tucked in one corner of north Singapore, beside the sea. Food wise was OK. Typical Chinese food. Acceptable standard. Only setback if makan is at night, walkway poorly lighted. need to be aware of surroundings.",https://lh5.googleusercontent.com/p/AF1QipOC9b52rHqM5nVJEJqc1c8ACZrL0N8wLcty_rNW,"https://lh5.googleusercontent.com/p/AF1QipOC9b52rHqM5nVJEJqc1c8ACZrL0N8wLcty_rNW, https://lh5.googleusercontent.com/p/AF1QipNKXO_pGgJlmjtwOK4T7fCF248sN-NOkRQs1hFx, https://lh5.googleusercontent.com/p/AF1QipNkRFzZH8EO_K0GAX2ns1-VcUJKKcOK9UrWu6xv",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNCN0lIYWZ3EAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgICB7IHafw%7CCgwIztmBnQYQiLbfrwE%7C?hl=en-US,4,1671457998,12/19/2022 13:53:18,0,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChZDSUhNMG9nS0VJQ0FnSURXcXVtSVJ3EAE,https://www.google.com/maps/contrib/113533767024541307944?hl=en-US,Ming Sheng Koh,113533767024541307944,https://lh3.googleusercontent.com/a/AGNmyxYCiqijrTXAft_Pdzylku-zLwU4gYtDQZP_Zqfi=s120-c-c0x00000000-cc-rp-mo-ba4-br100,"A relaxing park with a little beach and fishing jetty!

Two washrooms are available there to wash your feet after.

It features a dog park, a playground and a fitness corner near the middle for recreation activities.

There are two carpark (Carpark 1 and 2), Carpark 1 is further to the end and Carpark 2 is at the entrance of the park coming from Sembawang Rd.

Wonderful place to jog around in the morning!",https://lh5.googleusercontent.com/p/AF1QipM9s7iEFJl90d5QymApCJ9vJfjSHz6fY05w9Irg,"https://lh5.googleusercontent.com/p/AF1QipM9s7iEFJl90d5QymApCJ9vJfjSHz6fY05w9Irg, https://lh5.googleusercontent.com/p/AF1QipNoHu1pVbD7nzd2yMkbyAZcIIiyFcKrSgyrPeRC, https://lh5.googleusercontent.com/p/AF1QipOrC8VMXegWu7-CwtBnYUmRJ0m7io9Jb8_CKujo, https://lh5.googleusercontent.com/p/AF1QipOrA9vr6H8ga-Lx7qY2qVa8cnqSZJZhLeRVgPru",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURXcXVtSVJ3EAE!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgIDWqumIRw%7CCgwIs8ngkQYQwK2-gAM%7C?hl=en-US,4,1647846579,03/21/2022 07:09:39,1,9060958855734855201
"Sembawang Park, Singapore",Sembawang Park,0x31da14bc54e0d427:0x7dbefe1280818621,ChIJJ9TgVLwU2jERIYaBgBL-vn0,"https://www.google.com/maps/place/Sembawang+Park/@1.4616658999999999,103.8368876,14z/data=!4m8!1m2!2m1!1sSembawang+Park!3m4!1s0x31da14bc54e0d427:0x7dbefe1280818621!8m2!3d1.4616658999999999!4d103.8368876","https://search.google.com/local/reviews?placeid=ChIJJ9TgVLwU2jERIYaBgBL-vn0&q=Sembawang+Park,+Singapore&authuser=0&hl=en&gl=SG","{""1"": 92, ""2"": 82, ""3"": 469, ""4"": 1468, ""5"": 2787}",4898,4.4,ChdDSUhNMG9nS0VJQ0FnSUMtaTZuZTh3RRAB,https://www.google.com/maps/contrib/103687310709573368488?hl=en-US,Sharon Seow,103687310709573368488,https://lh3.googleusercontent.com/a-/ACB-R5QbCyFNgFJ-VgO514A53J25e_evirYs6ILa04SS6Rk=s120-c-c0x00000000-cc-rp-mo-ba3-br100,"There are 2 carparks. Head straight to carpark 1 for easier access to the beach. Carpark 1 is closer to the green spaces. Not advisable to walk barefooted on the beach due to the risk of stepping on glass fragments. The F&B establishment at Beaulieu House doesn't operate all day. According to the signage, it is open from 11am-2.30pm and 5.30-10.30pm.",https://lh5.googleusercontent.com/p/AF1QipPU1uzXxiKHRdyRb3rL38YLTFpYgbMjpdcr_bWp,"https://lh5.googleusercontent.com/p/AF1QipPU1uzXxiKHRdyRb3rL38YLTFpYgbMjpdcr_bWp, https://lh5.googleusercontent.com/p/AF1QipNUXoioYgdVUX_a3x5D1knDIGgLhVjxVnRFFsxL, https://lh5.googleusercontent.com/p/AF1QipMqvFFpZq4JBufjwkdFaLY9YgHvw_JBwkTrx046, https://lh5.googleusercontent.com/p/AF1QipOWlp8ifaXUka3cEVObuN_hkx6hyn2-WkH8V2PF, https://lh5.googleusercontent.com/p/AF1QipPn-a6xvUDnKAPGJWlJ383YwPfJHxPIxjtJ6kBe, https://lh5.googleusercontent.com/p/AF1QipN4_nl_VZoZvWBgX-pPaNqbSbDelzY5C1qHiF_o",,,,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtaTZuZTh3RRAB!2m1!1s0x0:0x7dbefe1280818621!3m1!1s2@1:CIHM0ogKEICAgIC-i6ne8wE%7CCgsI0dHDmwYQwI6UUg%7C?hl=en-US,4,1668344017,11/13/2022 12:53:37,0,9060958855734855201
